timestamp,temperature,humidity,wind_speed,weather_label
2024-01-21T23:00:00,38.9,69,5.6,Sunny
2024-01-22T00:00:00,14.5,32,7.1,Cold
2024-01-22T01:00:00,39.9,37,7.7,Sunny
2024-01-22T02:00:00,6.5,72,3.2,Cold
2024-01-22T03:00:00,35.7,80,1.0,Sunny
2024-01-22T04:00:00,9.3,74,1.5,Cold
2024-01-22T05:00:00,36.3,62,2.7,Sunny
2024-01-22T06:00:00,25.1,23,5.6,Sunny
2024-01-22T07:00:00,30.9,99,8.2,Rainy
2024-01-22T08:00:00,34.7,43,5.1,Sunny
2024-01-22T09:00:00,8.4,50,5.8,Cold
2024-01-22T10:00:00,20.5,48,4.4,Autumn
2024-01-22T11:00:00,7.6,31,7.8,Cold
2024-01-22T12:00:00,35.0,45,9.0,Sunny
2024-01-22T13:00:00,35.3,69,8.1,Sunny
2024-01-22T14:00:00,19.9,23,0.9,Spring
2024-01-22T15:00:00,17.1,82,5.0,Rainy
2024-01-22T16:00:00,35.9,96,3.2,Rainy
2024-01-22T17:00:00,28.6,21,3.7,Sunny
2024-01-22T18:00:00,37.0,92,5.9,Rainy
2024-01-22T19:00:00,34.1,60,1.6,Sunny
2024-01-22T20:00:00,11.3,75,1.2,Cold
2024-01-22T21:00:00,25.0,49,2.8,Sunny
2024-01-22T22:00:00,13.7,61,2.6,Cold
2024-01-22T23:00:00,16.0,33,1.2,Sunny
2024-01-23T00:00:00,7.0,79,2.4,Cold
2024-01-23T01:00:00,23.7,27,10.0,Autumn
2024-01-23T02:00:00,29.6,36,2.3,Sunny
2024-01-23T03:00:00,13.6,56,4.0,Cold
2024-01-23T04:00:00,20.2,30,3.9,Spring
2024-01-23T05:00:00,9.7,32,8.9,Cold
2024-01-23T06:00:00,37.8,88,9.4,Rainy
2024-01-23T07:00:00,19.8,78,3.3,Spring
2024-01-23T08:00:00,11.7,53,9.2,Cold
2024-01-23T09:00:00,13.4,25,7.7,Cold
2024-01-23T10:00:00,21.5,90,5.5,Rainy
2024-01-23T11:00:00,5.4,58,3.6,Cold
2024-01-23T12:00:00,11.0,68,5.5,Cold
2024-01-23T13:00:00,22.3,61,4.0,Autumn
2024-01-23T14:00:00,37.1,34,2.7,Sunny
2024-01-23T15:00:00,6.5,30,3.8,Cold
2024-01-23T16:00:00,21.1,25,3.0,Spring
2024-01-23T17:00:00,6.9,39,4.5,Cold
2024-01-23T18:00:00,15.1,77,3.9,Sunny
2024-01-23T19:00:00,15.8,67,0.8,Sunny
2024-01-23T20:00:00,26.3,65,5.7,Sunny
2024-01-23T21:00:00,24.7,60,4.4,Sunny
2024-01-23T22:00:00,30.8,26,8.9,Sunny
2024-01-23T23:00:00,17.8,70,7.8,Sunny
2024-01-24T00:00:00,30.0,64,2.6,Sunny
2024-01-24T01:00:00,23.6,72,2.2,Spring
2024-01-24T02:00:00,13.9,92,7.4,Cold
2024-01-24T03:00:00,32.2,25,3.8,Sunny
2024-01-24T04:00:00,32.5,87,2.9,Rainy
2024-01-24T05:00:00,6.7,77,8.7,Cold
2024-01-24T06:00:00,32.8,23,7.7,Sunny
2024-01-24T07:00:00,36.4,47,0.8,Sunny
2024-01-24T08:00:00,31.7,33,2.3,Sunny
2024-01-24T09:00:00,35.8,52,7.1,Sunny
2024-01-24T10:00:00,14.3,30,1.8,Cold
2024-01-24T11:00:00,23.8,33,8.2,Autumn
2024-01-24T12:00:00,36.4,78,7.7,Sunny
2024-01-24T13:00:00,19.2,30,4.2,Autumn
2024-01-24T14:00:00,14.3,46,7.6,Cold
2024-01-24T15:00:00,25.3,46,0.7,Sunny
2024-01-24T16:00:00,15.9,52,7.8,Sunny
2024-01-24T17:00:00,13.1,93,5.6,Cold
2024-01-24T18:00:00,37.9,82,4.4,Rainy
2024-01-24T19:00:00,35.8,96,7.6,Rainy
2024-01-24T20:00:00,16.8,73,8.9,Sunny
2024-01-24T21:00:00,13.8,32,7.2,Cold
2024-01-24T22:00:00,15.9,29,1.8,Sunny
2024-01-24T23:00:00,14.2,23,7.6,Cold
2024-01-25T00:00:00,25.3,90,8.7,Rainy
2024-01-25T01:00:00,25.6,24,9.9,Sunny
2024-01-25T02:00:00,8.2,86,1.3,Cold
2024-01-25T03:00:00,33.6,25,3.1,Sunny
2024-01-25T04:00:00,13.8,93,2.6,Cold
2024-01-25T05:00:00,13.6,78,3.3,Cold
2024-01-25T06:00:00,9.9,75,9.3,Cold
2024-01-25T07:00:00,6.1,55,8.2,Cold
2024-01-25T08:00:00,27.5,30,6.6,Sunny
2024-01-25T09:00:00,31.2,41,1.4,Sunny
2024-01-25T10:00:00,6.4,63,5.8,Cold
2024-01-25T11:00:00,36.3,69,2.8,Sunny
2024-01-25T12:00:00,15.5,93,2.0,Rainy
2024-01-25T13:00:00,28.8,98,8.4,Rainy
2024-01-25T14:00:00,27.1,67,8.4,Sunny
2024-01-25T15:00:00,31.8,71,1.4,Sunny
2024-01-25T16:00:00,39.1,74,0.8,Sunny
2024-01-25T17:00:00,10.1,38,5.6,Cold
2024-01-25T18:00:00,6.9,60,0.8,Cold
2024-01-25T19:00:00,37.6,78,2.4,Sunny
2024-01-25T20:00:00,24.4,64,5.3,Sunny
2024-01-25T21:00:00,14.9,50,5.6,Cold
2024-01-25T22:00:00,30.0,93,4.9,Rainy
2024-01-25T23:00:00,8.5,88,9.2,Cold
2024-01-26T00:00:00,39.2,41,8.2,Sunny
2024-01-26T01:00:00,23.6,64,4.0,Autumn
2024-01-26T02:00:00,29.9,31,7.7,Sunny
2024-01-26T03:00:00,15.7,100,8.0,Rainy
2024-01-26T04:00:00,21.8,85,5.2,Rainy
2024-01-26T05:00:00,38.2,25,7.0,Sunny
2024-01-26T06:00:00,32.4,38,8.6,Sunny
2024-01-26T07:00:00,5.7,98,2.8,Cold
2024-01-26T08:00:00,23.4,49,1.2,Spring
2024-01-26T09:00:00,18.0,93,3.3,Rainy
2024-01-26T10:00:00,11.0,78,2.5,Cold
2024-01-26T11:00:00,29.6,36,5.7,Sunny
2024-01-26T12:00:00,17.3,77,7.7,Sunny
2024-01-26T13:00:00,7.9,50,6.2,Cold
2024-01-26T14:00:00,18.6,42,1.7,Spring
2024-01-26T15:00:00,30.7,97,6.0,Rainy
2024-01-26T16:00:00,28.7,69,8.9,Sunny
2024-01-26T17:00:00,7.4,27,4.0,Cold
2024-01-26T18:00:00,27.2,92,6.8,Rainy
2024-01-26T19:00:00,12.0,69,1.4,Cold
2024-01-26T20:00:00,22.3,39,0.5,Spring
2024-01-26T21:00:00,7.3,47,7.6,Cold
2024-01-26T22:00:00,10.2,62,5.9,Cold
2024-01-26T23:00:00,29.8,38,6.2,Sunny
2024-01-27T00:00:00,28.2,35,1.4,Sunny
2024-01-27T01:00:00,6.4,47,7.6,Cold
2024-01-27T02:00:00,8.8,51,5.7,Cold
2024-01-27T03:00:00,13.8,86,4.1,Cold
2024-01-27T04:00:00,30.2,88,7.0,Rainy
2024-01-27T05:00:00,21.6,33,1.0,Spring
2024-01-27T06:00:00,13.0,41,3.7,Cold
2024-01-27T07:00:00,20.3,76,3.3,Spring
2024-01-27T08:00:00,18.3,89,3.6,Rainy
2024-01-27T09:00:00,19.8,42,8.1,Autumn
2024-01-27T10:00:00,23.4,71,3.2,Spring
2024-01-27T11:00:00,26.8,51,3.8,Sunny
2024-01-27T12:00:00,29.9,73,8.7,Sunny
2024-01-27T13:00:00,27.3,64,5.9,Sunny
2024-01-27T14:00:00,31.7,53,9.0,Sunny
2024-01-27T15:00:00,24.1,74,4.3,Sunny
2024-01-27T16:00:00,25.4,46,6.4,Sunny
2024-01-27T17:00:00,32.5,70,6.9,Sunny
2024-01-27T18:00:00,29.6,21,1.4,Sunny
2024-01-27T19:00:00,7.9,59,9.3,Cold
2024-01-27T20:00:00,38.0,52,8.1,Sunny
2024-01-27T21:00:00,26.3,67,3.4,Sunny
2024-01-27T22:00:00,21.0,37,6.4,Autumn
2024-01-27T23:00:00,20.6,29,6.2,Autumn
2024-01-28T00:00:00,31.7,67,5.8,Sunny
2024-01-28T01:00:00,23.6,91,5.9,Rainy
2024-01-28T02:00:00,29.4,26,2.5,Sunny
2024-01-28T03:00:00,10.9,59,1.8,Cold
2024-01-28T04:00:00,28.9,22,7.1,Sunny
2024-01-28T05:00:00,20.9,74,9.5,Autumn
2024-01-28T06:00:00,8.6,46,3.9,Cold
2024-01-28T07:00:00,33.4,23,2.8,Sunny
2024-01-28T08:00:00,5.1,96,6.8,Cold
2024-01-28T09:00:00,6.1,48,3.4,Cold
2024-01-28T10:00:00,27.6,71,6.4,Sunny
2024-01-28T11:00:00,16.7,59,5.3,Sunny
2024-01-28T12:00:00,34.8,99,4.9,Rainy
2024-01-28T13:00:00,7.7,40,2.2,Cold
2024-01-28T14:00:00,9.2,27,3.9,Cold
2024-01-28T15:00:00,25.5,48,2.3,Sunny
2024-01-28T16:00:00,15.2,26,8.0,Sunny
2024-01-28T17:00:00,33.6,58,9.7,Sunny
2024-01-28T18:00:00,10.0,58,6.1,Cold
2024-01-28T19:00:00,10.3,79,8.5,Cold
2024-01-28T20:00:00,35.0,73,4.2,Sunny
2024-01-28T21:00:00,25.9,67,1.2,Sunny
2024-01-28T22:00:00,21.2,56,0.7,Spring
2024-01-28T23:00:00,38.4,65,5.0,Sunny
2024-01-29T00:00:00,31.3,27,5.6,Sunny
2024-01-29T01:00:00,35.2,49,9.4,Sunny
2024-01-29T02:00:00,21.4,47,2.2,Spring
2024-01-29T03:00:00,22.7,96,6.5,Rainy
2024-01-29T04:00:00,32.6,46,4.6,Sunny
2024-01-29T05:00:00,38.0,38,7.0,Sunny
2024-01-29T06:00:00,28.6,98,5.9,Rainy
2024-01-29T07:00:00,33.2,28,7.9,Sunny
2024-01-29T08:00:00,5.4,20,1.7,Cold
2024-01-29T09:00:00,31.1,85,4.7,Rainy
2024-01-29T10:00:00,38.7,42,6.7,Sunny
2024-01-29T11:00:00,20.1,41,2.5,Spring
2024-01-29T12:00:00,9.3,43,7.1,Cold
2024-01-29T13:00:00,8.3,57,2.5,Cold
2024-01-29T14:00:00,23.0,82,3.9,Rainy
2024-01-29T15:00:00,29.5,74,9.7,Sunny
2024-01-29T16:00:00,39.5,34,4.7,Sunny
2024-01-29T17:00:00,31.1,41,8.6,Sunny
2024-01-29T18:00:00,38.8,40,9.8,Sunny
2024-01-29T19:00:00,13.7,88,9.1,Cold
2024-01-29T20:00:00,5.4,33,0.9,Cold
2024-01-29T21:00:00,38.0,86,8.0,Rainy
2024-01-29T22:00:00,37.1,38,6.0,Sunny
2024-01-29T23:00:00,24.7,30,7.1,Sunny
2024-01-30T00:00:00,38.3,34,4.9,Sunny
2024-01-30T01:00:00,25.6,82,5.0,Rainy
2024-01-30T02:00:00,30.8,22,6.0,Sunny
2024-01-30T03:00:00,31.7,34,0.7,Sunny
2024-01-30T04:00:00,22.4,41,8.2,Autumn
2024-01-30T05:00:00,8.4,80,4.2,Cold
2024-01-30T06:00:00,26.6,88,2.1,Rainy
2024-01-30T07:00:00,34.8,33,7.6,Sunny
2024-01-30T08:00:00,35.9,25,9.7,Sunny
2024-01-30T09:00:00,31.2,80,8.0,Sunny
2024-01-30T10:00:00,39.6,72,1.5,Sunny
2024-01-30T11:00:00,6.3,38,6.0,Cold
2024-01-30T12:00:00,39.3,69,6.1,Sunny
2024-01-30T13:00:00,38.6,73,4.1,Sunny
2024-01-30T14:00:00,20.4,38,0.6,Spring
2024-01-30T15:00:00,14.5,21,1.4,Cold
2024-01-30T16:00:00,9.5,90,3.5,Cold
2024-01-30T17:00:00,38.5,51,1.4,Sunny
2024-01-30T18:00:00,26.5,42,7.4,Sunny
2024-01-30T19:00:00,23.4,61,7.5,Autumn
2024-01-30T20:00:00,39.6,43,0.7,Sunny
2024-01-30T21:00:00,14.2,99,1.8,Cold
2024-01-30T22:00:00,18.0,39,3.6,Spring
2024-01-30T23:00:00,35.1,38,9.9,Sunny
2024-01-31T00:00:00,34.1,41,7.1,Sunny
2024-01-31T01:00:00,25.0,79,9.3,Sunny
2024-01-31T02:00:00,12.0,30,3.7,Cold
2024-01-31T03:00:00,35.0,27,7.2,Sunny
2024-01-31T04:00:00,17.3,88,3.2,Rainy
2024-01-31T05:00:00,9.8,36,2.8,Cold
2024-01-31T06:00:00,29.8,60,2.4,Sunny
2024-01-31T07:00:00,35.9,67,6.7,Sunny
2024-01-31T08:00:00,17.3,44,3.6,Sunny
2024-01-31T09:00:00,19.6,20,5.7,Autumn
2024-01-31T10:00:00,9.6,21,1.8,Cold
2024-01-31T11:00:00,19.7,42,5.9,Autumn
2024-01-31T12:00:00,35.1,24,8.4,Sunny
2024-01-31T13:00:00,7.7,66,3.4,Cold
2024-01-31T14:00:00,36.5,96,2.4,Rainy
2024-01-31T15:00:00,19.8,53,6.1,Autumn
2024-01-31T16:00:00,30.0,27,4.1,Sunny
2024-01-31T17:00:00,27.4,100,8.5,Rainy
2024-01-31T18:00:00,18.5,65,2.2,Spring
2024-01-31T19:00:00,32.6,91,8.3,Rainy
2024-01-31T20:00:00,18.5,97,3.6,Rainy
2024-01-31T21:00:00,25.6,94,6.6,Rainy
2024-01-31T22:00:00,11.1,93,1.9,Cold
2024-01-31T23:00:00,8.4,66,2.4,Cold
2024-02-01T00:00:00,37.6,27,5.7,Sunny
2024-02-01T01:00:00,39.3,64,6.8,Sunny
2024-02-01T02:00:00,17.4,62,5.7,Sunny
2024-02-01T03:00:00,35.6,32,2.9,Sunny
2024-02-01T04:00:00,22.6,94,8.3,Rainy
2024-02-01T05:00:00,31.9,23,9.8,Sunny
2024-02-01T06:00:00,25.4,23,4.2,Sunny
2024-02-01T07:00:00,34.5,41,0.5,Sunny
2024-02-01T08:00:00,13.1,54,4.6,Cold
2024-02-01T09:00:00,9.9,80,3.1,Cold
2024-02-01T10:00:00,9.5,52,1.4,Cold
2024-02-01T11:00:00,15.3,90,1.4,Rainy
2024-02-01T12:00:00,33.5,67,6.1,Sunny
2024-02-01T13:00:00,20.4,50,9.8,Autumn
2024-02-01T14:00:00,34.0,26,1.5,Sunny
2024-02-01T15:00:00,6.7,99,6.1,Cold
2024-02-01T16:00:00,38.4,31,5.2,Sunny
2024-02-01T17:00:00,21.7,50,8.0,Autumn
2024-02-01T18:00:00,29.4,79,2.6,Sunny
2024-02-01T19:00:00,23.1,90,1.6,Rainy
2024-02-01T20:00:00,18.5,49,1.2,Spring
2024-02-01T21:00:00,6.9,87,3.9,Cold
2024-02-01T22:00:00,25.2,55,5.5,Sunny
2024-02-01T23:00:00,16.9,72,3.8,Sunny
2024-02-02T00:00:00,13.9,76,7.8,Cold
2024-02-02T01:00:00,37.9,74,7.6,Sunny
2024-02-02T02:00:00,38.0,44,8.4,Sunny
2024-02-02T03:00:00,28.2,57,5.5,Sunny
2024-02-02T04:00:00,9.4,100,3.6,Cold
2024-02-02T05:00:00,24.1,67,5.8,Sunny
2024-02-02T06:00:00,38.4,62,1.5,Sunny
2024-02-02T07:00:00,33.2,71,5.1,Sunny
2024-02-02T08:00:00,32.2,27,8.5,Sunny
2024-02-02T09:00:00,23.1,72,7.2,Autumn
2024-02-02T10:00:00,22.0,64,8.9,Autumn
2024-02-02T11:00:00,19.3,100,6.5,Rainy
2024-02-02T12:00:00,39.5,56,2.9,Sunny
2024-02-02T13:00:00,18.4,94,7.9,Rainy
2024-02-02T14:00:00,17.3,71,2.3,Sunny
2024-02-02T15:00:00,34.3,89,1.1,Rainy
2024-02-02T16:00:00,21.6,30,9.1,Autumn
2024-02-02T17:00:00,39.5,60,8.5,Sunny
2024-02-02T18:00:00,17.7,63,9.6,Sunny
2024-02-02T19:00:00,27.1,20,5.7,Sunny
2024-02-02T20:00:00,32.6,93,6.0,Rainy
2024-02-02T21:00:00,11.9,34,3.0,Cold
2024-02-02T22:00:00,33.1,25,5.9,Sunny
2024-02-02T23:00:00,21.2,37,1.8,Spring
2024-02-03T00:00:00,27.9,84,8.6,Rainy
2024-02-03T01:00:00,13.0,68,7.2,Cold
2024-02-03T02:00:00,8.8,90,8.6,Cold
2024-02-03T03:00:00,36.6,56,6.4,Sunny
2024-02-03T04:00:00,35.8,64,8.1,Sunny
2024-02-03T05:00:00,24.0,95,5.7,Rainy
2024-02-03T06:00:00,9.1,75,4.2,Cold
2024-02-03T07:00:00,7.2,41,1.4,Cold
2024-02-03T08:00:00,14.2,22,1.3,Cold
2024-02-03T09:00:00,14.9,53,1.5,Cold
2024-02-03T10:00:00,36.2,33,4.4,Sunny
2024-02-03T11:00:00,13.6,64,3.1,Cold
2024-02-03T12:00:00,32.8,36,2.1,Sunny
2024-02-03T13:00:00,36.1,68,1.9,Sunny
2024-02-03T14:00:00,28.0,88,9.3,Rainy
2024-02-03T15:00:00,5.0,49,9.9,Cold
2024-02-03T16:00:00,6.0,50,9.6,Cold
2024-02-03T17:00:00,20.2,95,4.3,Rainy
2024-02-03T18:00:00,22.8,85,8.0,Rainy
2024-02-03T19:00:00,32.0,37,6.4,Sunny
2024-02-03T20:00:00,13.6,64,8.3,Cold
2024-02-03T21:00:00,6.4,58,3.2,Cold
2024-02-03T22:00:00,31.6,46,3.1,Sunny
2024-02-03T23:00:00,21.0,61,1.5,Spring
2024-02-04T00:00:00,36.2,90,2.7,Rainy
2024-02-04T01:00:00,19.1,85,8.7,Rainy
2024-02-04T02:00:00,26.4,52,6.8,Sunny
2024-02-04T03:00:00,26.8,55,1.0,Sunny
2024-02-04T04:00:00,21.5,80,9.7,Autumn
2024-02-04T05:00:00,37.4,81,2.3,Rainy
2024-02-04T06:00:00,25.3,57,5.1,Sunny
2024-02-04T07:00:00,23.9,53,0.6,Spring
2024-02-04T08:00:00,9.4,48,1.8,Cold
2024-02-04T09:00:00,30.0,37,9.7,Sunny
2024-02-04T10:00:00,12.2,76,7.9,Cold
2024-02-04T11:00:00,27.7,76,9.2,Sunny
2024-02-04T12:00:00,29.3,21,6.8,Sunny
2024-02-04T13:00:00,11.9,74,3.3,Cold
2024-02-04T14:00:00,9.5,90,8.5,Cold
2024-02-04T15:00:00,8.9,25,3.9,Cold
2024-02-04T16:00:00,22.6,56,7.8,Autumn
2024-02-04T17:00:00,10.1,71,1.8,Cold
2024-02-04T18:00:00,7.6,50,8.6,Cold
2024-02-04T19:00:00,7.1,77,6.4,Cold
2024-02-04T20:00:00,23.1,29,5.1,Autumn
2024-02-04T21:00:00,5.3,36,1.1,Cold
2024-02-04T22:00:00,10.9,22,8.0,Cold
2024-02-04T23:00:00,34.0,75,5.4,Sunny
2024-02-05T00:00:00,12.3,21,5.9,Cold
2024-02-05T01:00:00,38.3,57,2.9,Sunny
2024-02-05T02:00:00,32.7,100,5.2,Rainy
2024-02-05T03:00:00,20.7,25,9.9,Autumn
2024-02-05T04:00:00,14.8,78,1.5,Cold
2024-02-05T05:00:00,33.9,70,9.3,Sunny
2024-02-05T06:00:00,38.8,83,5.0,Rainy
2024-02-05T07:00:00,26.2,63,5.3,Sunny
2024-02-05T08:00:00,35.2,35,8.2,Sunny
2024-02-05T09:00:00,29.4,84,2.9,Rainy
2024-02-05T10:00:00,18.4,42,6.2,Autumn
2024-02-05T11:00:00,13.9,64,3.9,Cold
2024-02-05T12:00:00,39.7,20,6.8,Sunny
2024-02-05T13:00:00,20.3,53,7.5,Autumn
2024-02-05T14:00:00,32.7,51,5.4,Sunny
2024-02-05T15:00:00,24.5,41,1.7,Sunny
2024-02-05T16:00:00,9.4,97,6.2,Cold
2024-02-05T17:00:00,34.5,95,8.4,Rainy
2024-02-05T18:00:00,34.2,71,2.8,Sunny
2024-02-05T19:00:00,33.0,94,9.5,Rainy
2024-02-05T20:00:00,9.2,93,7.7,Cold
2024-02-05T21:00:00,5.9,24,5.3,Cold
2024-02-05T22:00:00,29.4,59,2.7,Sunny
2024-02-05T23:00:00,12.0,82,9.6,Cold
2024-02-06T00:00:00,11.0,29,6.2,Cold
2024-02-06T01:00:00,8.5,24,8.2,Cold
2024-02-06T02:00:00,5.4,48,5.5,Cold
2024-02-06T03:00:00,19.6,60,8.4,Autumn
2024-02-06T04:00:00,7.1,46,8.5,Cold
2024-02-06T05:00:00,20.6,47,8.0,Autumn
2024-02-06T06:00:00,36.9,39,4.2,Sunny
2024-02-06T07:00:00,6.8,93,1.2,Cold
2024-02-06T08:00:00,29.3,64,7.4,Sunny
2024-02-06T09:00:00,5.6,52,6.8,Cold
2024-02-06T10:00:00,25.3,47,3.6,Sunny
2024-02-06T11:00:00,11.4,48,0.6,Cold
2024-02-06T12:00:00,35.8,48,1.9,Sunny
2024-02-06T13:00:00,5.1,59,9.5,Cold
2024-02-06T14:00:00,19.5,32,9.2,Autumn
2024-02-06T15:00:00,11.6,70,8.7,Cold
2024-02-06T16:00:00,11.6,61,9.3,Cold
2024-02-06T17:00:00,27.5,51,8.2,Sunny
2024-02-06T18:00:00,26.3,89,5.0,Rainy
2024-02-06T19:00:00,28.2,56,1.4,Sunny
2024-02-06T20:00:00,21.7,31,3.4,Spring
2024-02-06T21:00:00,31.4,61,7.5,Sunny
2024-02-06T22:00:00,27.0,83,2.9,Rainy
2024-02-06T23:00:00,36.4,62,7.0,Sunny
2024-02-07T00:00:00,34.6,30,2.0,Sunny
2024-02-07T01:00:00,23.8,67,8.6,Autumn
2024-02-07T02:00:00,38.4,23,3.6,Sunny
2024-02-07T03:00:00,8.4,88,5.8,Cold
2024-02-07T04:00:00,35.1,77,3.5,Sunny
2024-02-07T05:00:00,6.3,80,6.8,Cold
2024-02-07T06:00:00,34.9,51,0.8,Sunny
2024-02-07T07:00:00,29.1,44,5.0,Sunny
2024-02-07T08:00:00,21.6,44,5.0,Autumn
2024-02-07T09:00:00,37.5,86,9.5,Rainy
2024-02-07T10:00:00,35.9,71,5.1,Sunny
2024-02-07T11:00:00,13.0,32,8.5,Cold
2024-02-07T12:00:00,37.4,26,8.9,Sunny
2024-02-07T13:00:00,31.0,77,1.1,Sunny
2024-02-07T14:00:00,20.7,53,3.5,Spring
2024-02-07T15:00:00,30.4,71,8.1,Sunny
2024-02-07T16:00:00,28.0,70,7.1,Sunny
2024-02-07T17:00:00,28.3,36,5.4,Sunny
2024-02-07T18:00:00,17.9,94,6.3,Rainy
2024-02-07T19:00:00,22.1,66,1.2,Spring
2024-02-07T20:00:00,33.4,46,4.9,Sunny
2024-02-07T21:00:00,27.7,59,0.6,Sunny
2024-02-07T22:00:00,19.4,72,8.6,Autumn
2024-02-07T23:00:00,19.8,81,5.8,Rainy
2024-02-08T00:00:00,15.5,47,9.8,Sunny
2024-02-08T01:00:00,39.0,94,2.2,Rainy
2024-02-08T02:00:00,36.1,41,9.4,Sunny
2024-02-08T03:00:00,15.5,29,3.7,Sunny
2024-02-08T04:00:00,32.7,85,6.3,Rainy
2024-02-08T05:00:00,36.0,66,5.4,Sunny
2024-02-08T06:00:00,6.3,52,1.3,Cold
2024-02-08T07:00:00,13.1,84,2.4,Cold
2024-02-08T08:00:00,29.2,33,8.1,Sunny
2024-02-08T09:00:00,27.5,61,8.6,Sunny
2024-02-08T10:00:00,11.7,99,3.5,Cold
2024-02-08T11:00:00,28.1,25,8.6,Sunny
2024-02-08T12:00:00,5.4,89,7.3,Cold
2024-02-08T13:00:00,23.5,70,7.6,Autumn
2024-02-08T14:00:00,12.4,58,4.8,Cold
2024-02-08T15:00:00,23.5,43,3.1,Spring
2024-02-08T16:00:00,32.4,81,3.6,Rainy
2024-02-08T17:00:00,32.2,68,8.2,Sunny
2024-02-08T18:00:00,27.5,100,6.1,Rainy
2024-02-08T19:00:00,35.6,26,5.7,Sunny
2024-02-08T20:00:00,7.5,45,7.5,Cold
2024-02-08T21:00:00,15.7,83,1.5,Rainy
2024-02-08T22:00:00,7.0,99,9.7,Cold
2024-02-08T23:00:00,36.9,93,7.2,Rainy
2024-02-09T00:00:00,13.7,43,4.0,Cold
2024-02-09T01:00:00,18.1,80,1.2,Spring
2024-02-09T02:00:00,10.7,90,5.0,Cold
2024-02-09T03:00:00,22.3,84,1.8,Rainy
2024-02-09T04:00:00,17.8,37,8.1,Sunny
2024-02-09T05:00:00,16.5,33,3.1,Sunny
2024-02-09T06:00:00,7.5,53,4.5,Cold
2024-02-09T07:00:00,17.3,21,8.3,Sunny
2024-02-09T08:00:00,16.5,27,9.6,Sunny
2024-02-09T09:00:00,16.0,20,1.5,Sunny
2024-02-09T10:00:00,37.6,24,0.7,Sunny
2024-02-09T11:00:00,24.1,22,6.7,Sunny
2024-02-09T12:00:00,29.2,40,2.6,Sunny
2024-02-09T13:00:00,16.8,82,0.9,Rainy
2024-02-09T14:00:00,28.0,56,4.7,Sunny
2024-02-09T15:00:00,6.8,99,3.5,Cold
2024-02-09T16:00:00,7.5,45,0.6,Cold
2024-02-09T17:00:00,34.1,39,4.2,Sunny
2024-02-09T18:00:00,12.0,53,1.9,Cold
2024-02-09T19:00:00,20.9,81,5.0,Rainy
2024-02-09T20:00:00,29.8,25,1.3,Sunny
2024-02-09T21:00:00,11.5,48,1.7,Cold
2024-02-09T22:00:00,8.4,25,7.1,Cold
2024-02-09T23:00:00,35.0,67,2.7,Sunny
2024-02-10T00:00:00,9.4,97,5.4,Cold
2024-02-10T01:00:00,31.5,34,3.2,Sunny
2024-02-10T02:00:00,11.7,62,7.2,Cold
2024-02-10T03:00:00,20.2,79,7.4,Autumn
2024-02-10T04:00:00,5.5,98,7.2,Cold
2024-02-10T05:00:00,18.2,55,3.1,Spring
2024-02-10T06:00:00,36.6,76,8.1,Sunny
2024-02-10T07:00:00,29.4,69,7.4,Sunny
2024-02-10T08:00:00,27.8,50,3.6,Sunny
2024-02-10T09:00:00,6.1,69,9.8,Cold
2024-02-10T10:00:00,27.6,35,5.1,Sunny
2024-02-10T11:00:00,23.7,67,5.6,Autumn
2024-02-10T12:00:00,39.2,42,7.9,Sunny
2024-02-10T13:00:00,7.6,20,6.8,Cold
2024-02-10T14:00:00,11.3,67,1.7,Cold
2024-02-10T15:00:00,30.2,43,8.1,Sunny
2024-02-10T16:00:00,31.9,82,8.8,Rainy
2024-02-10T17:00:00,9.3,49,8.6,Cold
2024-02-10T18:00:00,6.1,21,6.6,Cold
2024-02-10T19:00:00,22.3,89,5.4,Rainy
2024-02-10T20:00:00,11.6,49,7.7,Cold
2024-02-10T21:00:00,10.7,77,5.1,Cold
2024-02-10T22:00:00,19.9,24,8.4,Autumn
2024-02-10T23:00:00,5.6,42,5.3,Cold
2024-02-11T00:00:00,13.5,71,8.6,Cold
2024-02-11T01:00:00,27.6,38,1.6,Sunny
2024-02-11T02:00:00,36.9,44,2.9,Sunny
2024-02-11T03:00:00,7.6,97,6.9,Cold
2024-02-11T04:00:00,18.5,48,5.5,Autumn
2024-02-11T05:00:00,23.1,67,4.6,Autumn
2024-02-11T06:00:00,32.1,37,1.6,Sunny
2024-02-11T07:00:00,5.9,29,9.2,Cold
2024-02-11T08:00:00,27.2,58,9.0,Sunny
2024-02-11T09:00:00,25.1,26,10.0,Sunny
2024-02-11T10:00:00,12.6,97,8.8,Cold
2024-02-11T11:00:00,12.6,28,0.9,Cold
2024-02-11T12:00:00,10.7,40,6.4,Cold
2024-02-11T13:00:00,37.2,81,5.6,Rainy
2024-02-11T14:00:00,25.6,32,5.6,Sunny
2024-02-11T15:00:00,11.0,73,7.5,Cold
